"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x18b829a45789e6e8bbaea919066d582625dbfc5884e39a2c19529af5012ba2a3","1620352785",2021-05-07 01:59:45,Sell,40959449545022, BUNNY, 0.415062705451751, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc233bd926504c51e3e75848cf1c95cb21aafbfe8b45ac30608083bc3155e5e95","1620353147",2021-05-07 02:05:47,Sell,30630162265380.2, BUNNY, 0.309439434762612, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xadb3c89071076163eedaf6aa9c589b861e025f46fec6c22955d86e988579773d","1620354329",2021-05-07 02:25:29,Sell,20491615470.3052, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9ee8e560a1338df11e2202340ab3cb6d5c35a8776b71ef949f39381f2ef58cca","1620354668",2021-05-07 02:31:08,Sell,125943768482.098, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xea8aae8ea5d638ed7acd061ee79063a66fd3644b88a9abac2d6e027fff5c84a2","1620354738",2021-05-07 02:32:18,Sell,97182300884.5573, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xea106264a0d9371e57b83f0638ac04aa7814b8a7bca9dea754edcffd55879cb0","1620354743",2021-05-07 02:32:23,Sell,255356584065.647, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x742318c009a61d94e0c5c4ccf18b4f8eb55e60061e657f8dea8018985b7165a0","1620354954",2021-05-07 02:35:54,Sell,31435815200.3201, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcb0940cb9295777517fe8e34d9f326645f016f83203a90f4379d869ac7515d58","1620355052",2021-05-07 02:37:32,Sell,8076006867917.79, BUNNY, 0.0818081205372333, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x75e160b0d7ff6ff48158aa7ea83062d326441b24d0da80c48aeb373c1b1679aa","1620355458",2021-05-07 02:44:18,Sell,5103949057.52765, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5488690517ea6a17145f43187a7f08ed454ceaf121a714956ecf93175dc46002","1620355594",2021-05-07 02:46:34,Sell,2912398128972, BUNNY, 0.029489261611106, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd104d2a1bcefe786054364d123cbf0a5e54dd5fc17bbb87e7a3a066a151c8840","1620355653",2021-05-07 02:47:33,Sell,71168671945.5802, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0c65c5d9748ec0c82663869bd89d7c1003d814122e11cefe93a7f35b4999a187","1620355670",2021-05-07 02:47:50,Sell,101996187584.008, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x73f238c82908b9c82420240d83aafda2193a9e727e5fa612ea22846607bb5a32","1620356195",2021-05-07 02:56:35,Sell,447718927310.984, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc6dd4cd6cddcc2ddaaf9611ff6e450953d6c5e73a5a7ecd5a51c348e794d7619","1620356440",2021-05-07 03:00:40,Sell,13707001685339.2, BUNNY, 0.139401589277558, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x381d36694093e895e94e906e5319e74e38f8c79db1eb9177606e764a5618fe9c","1620356893",2021-05-07 03:08:13,Sell,295536898478.736, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc8def6646e917f1ed6b2a5d62063ca1d7f48d577f11d1853321a5ed34313f098","1620356923",2021-05-07 03:08:43,Sell,80077460656.3318, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfdecb4dfdf70d5c1f44749c36c38dc7431295e9ba84799e485848e352680f616","1620357577",2021-05-07 03:19:37,Sell,78673437146930.8, BUNNY, 0.799425193672854, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9b0e75bd50620e2af96b81f163c1c8aafbab6895df96d929b498c62a4ef97bd4","1620359577",2021-05-07 03:52:57,Sell,20578809266444.7, BUNNY, 0.208217618506553, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcb00f2c8280014b1fc21f5b8568f30000b356a74ef91b047478d6a52a5e9a0a7","1620359947",2021-05-07 03:59:07,Sell,37829772658.2452, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1ece0088d0aed0df39659ec368e37063ff5a0079bb59608077a958e048fc4730","1620360759",2021-05-07 04:12:39,Sell,1114266376.62583, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8c525e51de862bf6756d086468d2c3142c4f6fd431f53f03caa7aced84bbad02","1620361862",2021-05-07 04:31:02,Sell,1022253505.7275, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6b25999e380f8a85d00d6e52e391ef4cc495cfb151370733b2f5b951fbb1d143","1620362207",2021-05-07 04:36:47,Sell,125936359423.743, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8792702b8dba60d280fc6aa0e5ee5ecd4afb25b9ce2f85f3592b8c6b33e009b6","1620362468",2021-05-07 04:41:08,Sell,5105689009.24473, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9d37d121b9e670b7cad60e9679feb1bdc04da27142d0bb69a2d6bf497269558a","1620362967",2021-05-07 04:49:27,Sell,3063308312.63394, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x54f90cc5aff9cf5085ff8fe786626e9211cb17c2a0b71f9cd8b1d1bd1008bed8","1620365065",2021-05-07 05:24:25,Sell,102108948.12423, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x12f00af437ac56d5c9ec6a33d694b655bc930b5869c36a14a489a3932d0cc292","1620365198",2021-05-07 05:26:38,Sell,25524385429.5884, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd42a21d22e59b21bd85b11ec785004ecf5de9befe43663fe415e53902f80cf88","1620365290",2021-05-07 05:28:10,Sell,26061144050455.8, BUNNY, 0.263594326413593, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5f409a7bc8f7e84bccb6514289e7c88b24c013e85a2f6847fda62fee7bf7a371","1620366340",2021-05-07 05:45:40,Sell,25550464026.6354, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x62982e6b8a3c1d3209930fe83e634857f2acd1141529eb4cb018efd5390b860f","1620366515",2021-05-07 05:48:35,Sell,38959377894.0357, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf3f7be507c592a4cc47d69826dbe35ffcd51857ec8c3f5b42e4a02ff9c7d0dfe","1620367495",2021-05-07 06:04:55,Sell,102220405230.361, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4b739bce67fe77f2e4a3d42dde9596acd3feb4e877966e5b480aa84c4a1a276e","1620368274",2021-05-07 06:17:54,Sell,10217301161.0302, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x97dbf35ca8a40fec0b9035b9c291eb7ae7bfbbfa04607e7b9ece2d7f0a6583e7","1620368783",2021-05-07 06:26:23,Sell,219991086240.918, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe6e8e22417e4b93a19f14b19282aba47b8b430ef6d416c7744c766121d547445","1620369866",2021-05-07 06:44:26,Sell,73448344664699.4, BUNNY, 0.742151515426726, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x77f5ac55d0be87630366e3a7b75b8a7bd12147acbb93dfff5dd470f0a9defa1e","1620369907",2021-05-07 06:45:07,Sell,102595222275.227, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2d497e954076fc5f415679aede4dfc895522764c1d8b40110a462a9e5349dc66","1620371034",2021-05-07 07:03:54,Sell,5483008117492.91, BUNNY, 0.0552617975429042, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x19492c271f6b8cdc7a61a316c9d77114c5b1bc202e469eeacd11108632fcf13b","1620371101",2021-05-07 07:05:01,Sell,33545847477.2126, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x513744481e0afb1893f52445b63c79dfa411d7b7f6356bf2031b60995724d816","1620372235",2021-05-07 07:23:55,Sell,6910684711186.51, BUNNY, 0.0696332339331529, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x40b606e4d0d2af0ae4d75b88945bef37c1a952db373f55f94ce83f6d1487f633","1620372249",2021-05-07 07:24:09,Sell,4854005261159.22, BUNNY, 0.0488851709252877, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2c3837c198449f1f1294cd7850f0ff74c546b4c12ab50c582a3b43839eb8aea7","1620372295",2021-05-07 07:24:55,Sell,664328587259374, BUNNY, 6.5046289948857, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4fad4091cd414aa20bdcc7c2903eb26aafd7d4ff3194ede390fb05680f530dbf","1620373367",2021-05-07 07:42:47,Sell,70199843327274.4, BUNNY, 0.666390536107432, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x15d02f979bb3ac1202687a3de19e4f1915303a60cd8550e0c16a3a5b81f97ffd","1620376667",2021-05-07 08:37:47,Sell,8057185409273.13, BUNNY, 0.0762366082267268, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x53285f3c1bc9ea002075294d51440c75b87f358d7a2d250946d03e0ec89b38ed","1620377657",2021-05-07 08:54:17,Sell,16088916748644.2, BUNNY, 0.152080213486028, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5c53abcbc02f96acce07c78a90b9275cc3e969596584f1276450a604497fd87c","1620377927",2021-05-07 08:58:47,Sell,109603868097.582, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x3526ff2568d132123846d8a0ee940fd96f2d6dc1d55732845c255e7353e8ecb7","1620379836",2021-05-07 09:30:36,Sell,38338530432.9367, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf7d5447e7f855a2b152285c1fc0beba890bd003974221a98d558a3a1d2e942e7","1620380355",2021-05-07 09:39:15,Sell,36092975469.3183, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd364ec71bfe3dec9fa6f8570f2a8576333a51dce8c8c0169292b9294960cfed6","1620380925",2021-05-07 09:48:45,Sell,31747778356.8484, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x58ac54ee7c841d02bc08e3862e8f4321b777cd0e61fa7838c07a97c61802ed5e","1620381201",2021-05-07 09:53:21,Sell,53623936608.474, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1bfb460a6d5981bb1bc1b7d64dd71b8f690d6d75949652200f689b7c8487706a","1620381287",2021-05-07 09:54:47,Sell,109362939085.225, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe5651ccf9d71056a0ec5414c5964bde057a26bacc97f819e954d279e0655a346","1620381620",2021-05-07 10:00:20,Sell,186365299743.645, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xecf7d6792989a8420536c950f83e9c08fe5a4731c59b0298f564d46c1f1d8096","1620384237",2021-05-07 10:43:57,Sell,4854103924777.67, BUNNY, 0.0459849037459608, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xecf7d6792989a8420536c950f83e9c08fe5a4731c59b0298f564d46c1f1d8096","1620384237",2021-05-07 10:43:57,Sell,4854103924777.67, BUNNY, 0.0459849037459608, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe65c73459545940d8d446266abccb9f9fa2b0a037953041921c2518d92f45fda","1620385022",2021-05-07 10:57:02,Sell,124268866365.83, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf3e25cfb6e8637e116b47b206bb303d9b44c8485628e00b13cefe3865492d250","1620386668",2021-05-07 11:24:28,Sell,6310813495339.21, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2950cbbcb3198cf304d62200e1637584eba4b831a74d87b183f5d5329710cf13","1620386944",2021-05-07 11:29:04,Sell,2250852997043.76, BUNNY, 0.0213469657605695, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb33cd05cfb3fe9ec257f0ec2d1e3bf149623ed974782dca74db9a72e5ff7f811","1620387352",2021-05-07 11:35:52,Sell,156084103883425, BUNNY, 1.47064521250564, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x54cf2432e40ee2210a2adc05b0c0d3005420d17dfab871f45ed7a8dde9cee0af","1620388043",2021-05-07 11:47:23,Sell,29127436464322.1, BUNNY, 0.272347618937605, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x87225c7439f2dadccd0071c4bc69b6b17b2613bf1ba0afb1a043f41d92a988c5","1620388044",2021-05-07 11:47:24,Sell,7445665759974.04, BUNNY, 0.069513637418301, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd9c97c2ed2389c1eb4b5c1e030658437464cbc76766b7e77f7068fc224b5c28d","1620388275",2021-05-07 11:51:15,Sell,10424401651.3968, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x826398a4db735863385f87774ba6742280e2d65f055355a768d3df61dbc8ad70","1620389603",2021-05-07 12:13:23,Sell,110961140136.372, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb7b2b78e3a7e825ee0612e8a95a4a6546f0ea18ba0903ccb5956dd7044da9d8c","1620390422",2021-05-07 12:27:02,Sell,1016167932815.99, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc2a35c26691e15a67ac5de4bd5135824a94e35f71fa0954ffe8e3d49733f1012","1620390746",2021-05-07 12:32:26,Sell,32995308064.4115, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8f7418433f71598cec48ad25b05a668bf57fc3c9fae85fdecddee127009ed2d0","1620391913",2021-05-07 12:51:53,Sell,466257657463021, BUNNY, 4.30917332456331, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7b3f53f4912b7cf377081fadbc3a518252e74a798616068b328a4a35745ace49","1620395055",2021-05-07 13:44:15,Sell,59464480718.3885, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0d04a2bc5f97c824ea66e6c2d1a1bd2c215aa442119e35036dbd4d9aa443a3b2","1620396148",2021-05-07 14:02:28,Sell,68577672882.3009, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4e1e96e919214d8703a26313c2d80e1a947639fe5fc35fd56363ea5e9f530abe","1620397786",2021-05-07 14:29:46,Sell,314963788878.157, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7b8d998a48a9d287928887538f6e89eb9f8d022fc0fb819202f1f621c696524a","1620398003",2021-05-07 14:33:23,Sell,265042560109.049, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe34047da600c18726d252b9b52b10883c019a435d22eb24eba6f9d4531027185","1620398495",2021-05-07 14:41:35,Sell,23830273592004.6, BUNNY, 0.217050419020912, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x64b2c6dd489021761a17681f84cae809a96d3c464118241ea42e86ae16df9b7e","1620401420",2021-05-07 15:30:20,Sell,1051591.14742813, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x88b4322efbd51f2834fd82a5f8ca5631f6385f31f6264cdca386aef31c373484","1620402662",2021-05-07 15:51:02,Sell,9349923771319.6, BUNNY, 0.0850459286737656, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x659740568983280acd386b2f267f08c9b1abd8dcfa9459fbd9c37851c7b01548","1620402703",2021-05-07 15:51:43,Sell,28509879360.6276, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x822f6f334e292928d930e51f5ebc3df1610314bafe9a6c0edf1f281ce4ecb022","1620402771",2021-05-07 15:52:51,Sell,136755028955.041, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x076bedeafd56a6b0bfe5938e0fab5e195889ed65459e81faa141b391f95edfc8","1620403776",2021-05-07 16:09:36,Sell,45552272868.1241, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x3a9f6d50ddc9565ba28c902584ec6bcb283b8e6f8b3d498d660d6297c7ad092e","1620404967",2021-05-07 16:29:27,Sell,88345930998076.7, BUNNY, 0.801721945398423, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd445dba85318c256e647069997281af97d2b014c3c30b7b2f306e1882c5a8f61","1620409621",2021-05-07 17:47:01,Sell,51839571616.8042, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xea6d37e73318dac729fc48d83bb46292a461c93312001c67356237fe6f6756f0","1620411222",2021-05-07 18:13:42,Sell,28292705697798.4, BUNNY, 0.255640647113628, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6d9ba967c1d337dbcc017fb11e6d4d3743cd37da8ae39eaa75b23c7cc9396e14","1620412457",2021-05-07 18:34:17,Sell,94171230638882.5, BUNNY, 0.846692634735757, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x02dc67eb9cc0febff2515ba5e3d4cd1a2549f08fbf12ddf575cd700c480221ee","1620412630",2021-05-07 18:37:10,Sell,10622940017282.2, BUNNY, 0.0951069062315239, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb8bbb0302a7606ca3bb9986916a4d7e0f4639489ecf82f59a5dbe566b9f5f6b4","1620412973",2021-05-07 18:42:53,Sell,33225192339654.6, BUNNY, 0.296939748712511, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb7318f3d204e8c0e4a56b091b31d2bd0473e72be6bebce900c1196f063bc5793","1620412989",2021-05-07 18:43:09,Sell,110392976418.785, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x84192e5454c7ee759238b6ff7fa8dfcfd7292baf86939bea188118def4293fcb","1620413111",2021-05-07 18:45:11,Sell,130628061723.981, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcf48c64b6813e88f8f0765f59661dc412587a92770886b654c5a7f4fba51446b","1620414696",2021-05-07 19:11:36,Sell,34805119107.0054, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xaa3a21058c9db0278c43d29332fe2e34f980f477bf074be9ac0882f602305a4d","1620414724",2021-05-07 19:12:04,Sell,165319054333.426, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x769b562a38e2a00537a85c7422fa2895d8850919f5a6cd048d6ae39cb50dc3e1","1620414775",2021-05-07 19:12:55,Sell,34749872655.9484, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x206a26c4944625675342abe244ae07b649c5e41182d82d178a808ebab14c7d52","1620415345",2021-05-07 19:22:25,Sell,1688608265.57551, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2235e08a2f9e28cde0d36ef9758f3a898b47bf8974ae47bf9ac90a2bb2ee4e5a","1620415604",2021-05-07 19:26:44,Sell,6320182715113.48, BUNNY, 0.0566024673098483, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x544d7beee770bb2cb880548cc4456c63a6767f0c02812208d3bbd041f9505bd2","1620415760",2021-05-07 19:29:20,Sell,23173144164.6698, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0f7efff21d6e3f137817970ec9f0eebbbe7b7c621fa4ead3e459f637b7b63fc1","1620415971",2021-05-07 19:32:51,Sell,93264689034.1164, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x355b2ef3a5a8a8e392e2bc2b5ac63f39840bde7d841c1e6e83602a31a9641788","1620417564",2021-05-07 19:59:24,Sell,346815119284.622, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2ee21e44e1cff6bf2e1e761a1079585c9a191a02b9e3e8b70ff27aedc0fc3bdc","1620417848",2021-05-07 20:04:08,Sell,186310548145.478, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x25b27364ebca267a1b6662366fbcf0f27a2f9a6c09e3257ceaa5caf16067c601","1620417942",2021-05-07 20:05:42,Sell,57626256171.557, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8e7070bd2bfea36b8e305ab77e38637a2aa821abae38f8e0045e04020901edd9","1620418138",2021-05-07 20:08:58,Sell,27075313537.0064, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb10a63561b9c940abe9d2b9314eef4e1404d89d71b82c57229deac52366d80ee","1620418169",2021-05-07 20:09:29,Sell,399095722417.803, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2a011bb705b2686bfa76a42efdb265974307b96e0d0eae3e536de2150e0043de","1620418311",2021-05-07 20:11:51,Sell,4868270040058.02, BUNNY, 0.0439629025304772, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd7a8ffb8918e5560a3f76fbc2b84e866ebfb9aad8e95d1ffddbccacd0bec4f6d","1620419071",2021-05-07 20:24:31,Sell,78092267927.9046, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb412ba7b6f99f5ce53cdaaf682535b1fb383df722be5f052abce8259a51cc282","1620419759",2021-05-07 20:35:59,Sell,15995314011594.9, BUNNY, 0.144411098813684, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5a8cd89caf69c844f2eb4efffb03c856434fc8e047862d58f6b15c88fd009067","1620419974",2021-05-07 20:39:34,Sell,196898975595569, BUNNY, 1.76249727458134, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x638fe9cfc991081aa5cf0cc14883c31e1f56a9927cc854611555ef47694e10bb","1620421575",2021-05-07 21:06:15,Sell,80870135471.7523, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0007b3a62d5a2046687584770140703f89e90d350f4b19632f3435472cb0d5af","1620421707",2021-05-07 21:08:27,Sell,34657820175.3756, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5ea59f63c401bcc16f783ce6480020958ec72a2261aef35921876c648892affa","1620421765",2021-05-07 21:09:25,Sell,116698186178.56, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x24720b5d7c382cbbe24be1f7d11130023530914e551dd121f11fff764e6b1d30","1620421765",2021-05-07 21:09:25,Sell,116590511131.851, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x297f0b33d78f8b92f208c9e9e2911bd3cd53d412359cf29eb2c9d1a5189f7265","1620421792",2021-05-07 21:09:52,Sell,743580314308.888, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfbb2513b63116cec19359fab8b34a2e57003bd4449b1f4c0e0f72c851f785cce","1620422315",2021-05-07 21:18:35,Sell,726225904075.015, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x267ec5cc79050826a339da459b348922bfea336e354022f8031d8210bcc78c80","1620422555",2021-05-07 21:22:35,Sell,12199009791531.1, BUNNY, 0.109199667496409, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x79f78d0d3ef70398c4a6de751eee37d04aa71e30c0d0042ed5515b8e772b5729","1620423305",2021-05-07 21:35:05,Sell,46376459776.182, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4e5be137ed69cf8ddf571ae9d714795e46e9d731b5e885bcfe65d62739a62153","1620423628",2021-05-07 21:40:28,Sell,11139535759639.8, BUNNY, 0.0996576254880727, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8803bb572188f4309f204d2692124d5bbd8774735362dfa72765ab1c515d3998","1620423785",2021-05-07 21:43:05,Sell,46402294402.2769, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf15a6aa5adefd2070888781fd3bd8bc05b21e1c6ab10b9d1ab7dc2df0c164138","1620425027",2021-05-07 22:03:47,Sell,166214867998.972, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x06153c565a5e9d5f8e6266b55a77fe0aa253cd7a6017f4ba5d6fa172b6f4d103","1620426410",2021-05-07 22:26:50,Sell,28868642464927.7, BUNNY, 0.258274559557734, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x14beed1c924f1e69ccdf53f2e30a33c41277c1f088c2dbbaa015ce59a7e94f1e","1620426631",2021-05-07 22:30:31,Sell,25792807316451.7, BUNNY, 0.230249052806589, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x75661f7ff2727dd689a15dce10892e52368982b63b0f4fc2439c36bbf605bc97","1620427495",2021-05-07 22:44:55,Sell,36065924517.6938, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9c5c3cb08d5b0e85fa91c7be3cb325425bb6caa90c8298e4bd205ec58fc5767e","1620427510",2021-05-07 22:45:10,Sell,5219425081.6682, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x977279fd580eed321b875dcb482058167d53f27d7308ec16e8c16ef1130adb54","1620427569",2021-05-07 22:46:09,Sell,984745564612.817, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0c0ff5e41ebd530a7601277a55c4ef9caf8b585158e48c5b23de2f8f7f07e0ed","1620427633",2021-05-07 22:47:13,Sell,40.632417797, BUNNY, 3.65219E-13, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x295242aa8a8792e340c69ba5892adeeb29083e452bbf33003089f31c581576de","1620427673",2021-05-07 22:47:53,Sell,1019900623256.51, BUNNY, 0.00916688367443485, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf9805cbf3deab3543f8a53f638915faa4af3ab6b0d49b3eb19a1a835f1db7fea","1620427826",2021-05-07 22:50:26,Sell,1091620171928.9, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb4b074a0cfba72e8c6eceeb854f26534911e067f3df2d6f3175d8891ee764100","1620427832",2021-05-07 22:50:32,Sell,1235432192.6078, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xafe3b76287268198ee4a9e65b377d5c882123a8ad88b4d10ea14878f79a3d7c1","1620428062",2021-05-07 22:54:22,Sell,10035915920.861, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x33686943bf72df83962df241d9151265c5f4c820efd38ad4aad77541af11a34b","1620428657",2021-05-07 23:04:17,Sell,26367302956.4641, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x859f744038de9c0611c273ac4358f856f6256d4104ab07bbef58d6d0b4135251","1620428746",2021-05-07 23:05:46,Sell,49072461331.8348, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x10042daac9af6aa8c52e04e98c7e936cf01d0fe2a308dd14dae3c2d9b2e25b3b","1620428761",2021-05-07 23:06:01,Sell,45729367286.0086, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x00fa23bbc889886a36f10270ab2d6910f5e50f43fce02209e391c8f6a44d5de0","1620428813",2021-05-07 23:06:53,Sell,47997837117.5973, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
